,gadget,val1,val2,val3,val4,val5
1345,"['max_min', '(', 'argvars', ',', 'rettv', ',', 'domax', ')', 'typval_T\t', '*', 'argvars', ';', 'typval_T\t', '*', 'rettv', ';', 'int\t\tdomax', ';', '{', 'long\tn', '=', '0', ';', 'long\ti', ';', 'int\t\terror', '=', 'FALSE', ';', 'if', '(', 'argvars', '[', '0', ']', '.', 'v_type', '==', 'VAR_LIST', ')', '{', 'list_T\t\t', '*', 'l', ';', 'listitem_T\t', '*', 'li', ';', 'l', '=', 'argvars', '[', '0', ']', '.', 'vval', '.', 'v_list', ';', 'if', '(', 'l', '!=', 'NULL', ')', '{', 'li', '=', 'l', '->', 'lv_first', ';', 'if', '(', 'li', '!=', 'NULL', ')', '{', 'n', '=', 'get_tv_number_chk', '(', '&', 'li', '->', 'li_tv', ',', '&', 'error', ')', ';', 'for', '(', ';', ';', ')', '{', 'li', '=', 'li', '->', 'li_next', ';', 'if', '(', 'li', '==', 'NULL', ')', 'break', ';', 'i', '=', 'get_tv_number_chk', '(', '&', 'li', '->', 'li_tv', ',', '&', 'error', ')', ';', 'if', '(', 'domax', '?', 'i', '>', 'n', ':', 'i', '<', 'n', ')', 'n', '=', 'i', ';', '}', '}', '}', '}', 'else', 'if', '(', 'argvars', '[', '0', ']', '.', 'v_type', '==', 'VAR_DICT', ')', '{', 'dict_T\t\t', '*', 'd', ';', 'int\t\tfirst', '=', 'TRUE', ';', 'hashitem_T\t', '*', 'hi', ';', 'int\t\ttodo', ';', 'd', '=', 'argvars', '[', '0', ']', '.', 'vval', '.', 'v_dict', ';', 'if', '(', 'd', '!=', 'NULL', ')', '{', 'todo', '=', '(', 'int', ')', 'd', '->', 'dv_hashtab', '.', 'ht_used', ';', 'for', '(', 'hi', '=', 'd', '->', 'dv_hashtab', '.', 'ht_array', ';', 'todo', '>', '0', ';', '++', 'hi', ')', '{', 'if', '(', '!HASHITEM_EMPTY', '(', 'hi', ')', ')', '{', '--', 'todo', ';', 'i', '=', 'get_tv_number_chk', '(', '&', 'HI2DI', '(', 'hi', ')', '->', 'di_tv', ',', '&', 'error', ')', ';', 'if', '(', 'first', ')', '{', 'n', '=', 'i', ';', 'first', '=', 'FALSE', ';', '}', 'else', 'if', '(', 'domax', '?', 'i', '>', 'n', ':', 'i', '<', 'n', ')', 'n', '=', 'i', ';', '}', '}', '}', '}', 'EMSG', '(', '_', '(', 'e_listdictarg', ')', ')', ';', 'rettv', '->', 'vval', '.', 'v_number', '=', 'error', '?', '0', ':', 'n', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1346,"['diplomat_sabotage_callback', '(', 'struct', 'widget', '*', 'pWidget', ')', '{', 'if', '(', 'Main', '.', 'event', '.', 'button', '.', 'button', '==', 'SDL_BUTTON_LEFT', ')', '{', 'if', '(', 'NULL', '!=', 'game_unit_by_number', '(', 'pDiplomat_Dlg', '->', 'diplomat_id', ')', '&&', 'NULL', '!=', 'game_city_by_number', '(', 'pDiplomat_Dlg', '->', 'diplomat_target_id', ')', ')', '{', 'request_diplomat_action', '(', 'DIPLOMAT_SABOTAGE', ',', 'pDiplomat_Dlg', '->', 'diplomat_id', ',', 'pDiplomat_Dlg', '->', 'diplomat_target_id', ',', 'B_LAST', '+', '1', ')', ';', '}', 'popdown_diplomat_dialog', '(', ')', ';', '}', 'return', '-', '1', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1347,"['squaretrans_pow2', '(', 'mpd_uint_t', '*', 'matrix', ',', 'mpd_size_t', 'size', ')', '{', 'mpd_uint_t', 'buf1', '[', 'SIDE', '*', 'SIDE', ']', ';', 'mpd_uint_t', 'buf2', '[', 'SIDE', '*', 'SIDE', ']', ';', 'mpd_uint_t', '*', 'to', ',', '*', 'from', ';', 'mpd_size_t', 'b', '=', 'size', ';', 'mpd_size_t', 'r', ',', 'c', ';', 'mpd_size_t', 'i', ';', 'while', '(', 'b', '>', 'SIDE', ')', 'b', '>>=', '1', ';', 'for', '(', 'r', '=', '0', ';', 'r', '<', 'size', ';', 'r', '+=', 'b', ')', '{', 'for', '(', 'c', '=', 'r', ';', 'c', '<', 'size', ';', 'c', '+=', 'b', ')', '{', 'from', '=', 'matrix', '+', 'r', '*', 'size', '+', 'c', ';', 'to', '=', 'buf1', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'b', ';', 'i', '++', ')', '{', 'memcpy', '(', 'to', ',', 'from', ',', 'b', '*', '(', 'sizeof', '*', 'to', ')', ')', ';', 'from', '+=', 'size', ';', 'to', '+=', 'b', ';', '}', 'squaretrans', '(', 'buf1', ',', 'b', ')', ';', 'if', '(', 'r', '==', 'c', ')', '{', 'to', '=', 'matrix', '+', 'r', '*', 'size', '+', 'c', ';', 'from', '=', 'buf1', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'b', ';', 'i', '++', ')', '{', 'memcpy', '(', 'to', ',', 'from', ',', 'b', '*', '(', 'sizeof', '*', 'to', ')', ')', ';', 'from', '+=', 'b', ';', 'to', '+=', 'size', ';', '}', 'continue', ';', '}', 'else', '{', 'from', '=', 'matrix', '+', 'c', '*', 'size', '+', 'r', ';', 'to', '=', 'buf2', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'b', ';', 'i', '++', ')', '{', 'memcpy', '(', 'to', ',', 'from', ',', 'b', '*', '(', 'sizeof', '*', 'to', ')', ')', ';', 'from', '+=', 'size', ';', 'to', '+=', 'b', ';', '}', 'squaretrans', '(', 'buf2', ',', 'b', ')', ';', 'to', '=', 'matrix', '+', 'c', '*', 'size', '+', 'r', ';', 'from', '=', 'buf1', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'b', ';', 'i', '++', ')', '{', 'memcpy', '(', 'to', ',', 'from', ',', 'b', '*', '(', 'sizeof', '*', 'to', ')', ')', ';', 'from', '+=', 'b', ';', 'to', '+=', 'size', ';', '}', 'to', '=', 'matrix', '+', 'r', '*', 'size', '+', 'c', ';', 'from', '=', 'buf2', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'b', ';', 'i', '++', ')', '{', 'memcpy', '(', 'to', ',', 'from', ',', 'b', '*', '(', 'sizeof', '*', 'to', ')', ')', ';', 'from', '+=', 'b', ';', 'to', '+=', 'size', ';', '}', '}', '}', '}', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1348,"['resetContext', '(', 'int', 'width', ',', 'int', 'height', ')', '{', '/', '/', '###', 'FIXME', 'FIXME', ':', 'use', ""khtmlImLoad's"", 'limit', '/', '/', 'for', 'physical', 'canvas', 'and', 'transform', 'painter', 'to', 'match', 'logical', 'if', '(', 'workPainter', '.', 'isActive', '(', ')', ')', 'workPainter', '.', 'end', '(', ')', ';', 'if', '(', 'canvasImage', ')', 'canvasImage', '->', 'resizeImage', '(', 'width', ',', 'height', ')', ';', 'canvasImage', '=', 'new', 'khtmlImLoad', ':', ':', 'CanvasImage', '(', 'width', ',', 'height', ')', ';', 'canvasImage', '->', 'qimage', '(', ')', '->', 'fill', '(', '0x00000000', ')', ';', '/', '/', 'transparent', 'black', 'is', 'the', 'initial', 'stateStack', '.', 'clear', '(', ')', ';', 'PaintState', 'defaultState', ';', 'beginPath', '(', ')', ';', 'defaultState', '.', 'infinityTransform', '=', 'false', ';', 'defaultState', '.', 'clipPath', '=', 'QPainterPath', '(', ')', ';', 'defaultState', '.', 'clipPath', '.', 'setFillRule', '(', 'Qt', ':', ':', 'WindingFill', ')', ';', 'defaultState', '.', 'clipping', '=', 'false', ';', 'defaultState', '.', 'globalAlpha', '=', '1', '.', '0f', ';', 'defaultState', '.', 'globalCompositeOperation', '=', 'QPainter', ':', ':', 'CompositionMode_SourceOver', ';', 'defaultState', '.', 'strokeStyle', '=', 'new', 'CanvasColorImpl', '(', 'QColor', '(', 'Qt', ':', ':', 'black', ')', ')', ';', 'defaultState', '.', 'fillStyle', '=', 'new', 'CanvasColorImpl', '(', 'QColor', '(', 'Qt', ':', ':', 'black', ')', ')', ';', 'defaultState', '.', 'lineWidth', '=', '1', '.', '0f', ';', 'defaultState', '.', 'lineCap', '=', 'Qt', ':', ':', 'FlatCap', ';', 'defaultState', '.', 'lineJoin', '=', 'Qt', ':', ':', 'SvgMiterJoin', ';', 'defaultState', '.', 'miterLimit', '=', '10', '.', '0f', ';', 'defaultState', '.', 'shadowOffsetX', '=', '0', '.', '0f', ';', 'defaultState', '.', 'shadowOffsetY', '=', '0', '.', '0f', ';', 'defaultState', '.', 'shadowBlur', '=', '0', '.', '0f', ';', 'defaultState', '.', 'shadowColor', '=', 'QColor', '(', '0', ',', '0', ',', '0', ',', '0', ')', ';', '/', '/', 'Transparent', 'stateStack', '.', 'push', '(', 'defaultState', ')', ';', 'dirty', '=', 'DrtAll', ';', 'needRendererUpdate', '(', ')', ';', 'emptyPath', '=', 'true', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1349,"['if', '(', 'nonNull', '(', 'qs', ')', ')', '{', 'Cell', 'nv', ';', 'if', '(', '!isVar', '(', 'v', ')', ')', 'internal', '(', '""""', ')', ';', 'for', '(', 'nv', '=', 'mkVar', '(', 'textOf', '(', 'v', ')', ')', ';', 'nonNull', '(', 'tl', '(', 'qs', ')', ')', ';', 'qs', '=', 'tl', '(', 'qs', ')', ')', 'nv', '=', 'ap', '(', 'nv', ',', 'thd3', '(', 'hd', '(', 'qs', ')', ')', ')', ';', 'fst', '(', 'v', ')', '=', 'nv', ';', 'snd', '(', 'v', ')', '=', 'thd3', '(', 'hd', '(', 'qs', ')', ')', ';', '}', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1350,"['probe_by_scheme', '(', 'ProbeState', '*', 'state', ')', '{', 'const', 'char', '*', 's', '=', 'strstr', '(', 'state', '->', 'filename', ',', '""""', ')', ';', 'if', '(', 's', '==', 'NULL', ')', 'return', ';', 'AUDDBG', '(', '""""', ')', ';', 'char', 'buf', '[', 's', '-', 'state', '->', 'filename', '+', '1', ']', ';', 'memcpy', '(', 'buf', ',', 'state', '->', 'filename', ',', 's', '-', 'state', '->', 'filename', ')', ';', 'buf', '[', 's', '-', 'state', '->', 'filename', ']', '=', '0', ';', 'input_plugin_for_key', '(', 'INPUT_KEY_SCHEME', ',', 'buf', ',', '(', 'PluginForEachFunc', ')', 'probe_func_fast', ',', 'state', ')', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1351,"['ast_say_datetime_from_now_en', '(', 'struct', 'ast_channel', '*', 'chan', ',', 'time_t', 't', ',', 'const', 'char', '*', 'ints', ',', 'const', 'char', '*', 'lang', ')', '{', 'int', 'res', '=', '0', ';', 'struct', 'timeval', 'nowtv', '=', 'ast_tvnow', '(', ')', ',', 'when', '=', '{', 't', ',', '0', '}', ';', 'int', 'daydiff', ';', 'struct', 'ast_tm', 'tm', ';', 'struct', 'ast_tm', 'now', ';', 'char', 'fn', '[', '256', ']', ';', 'ast_localtime', '(', '&', 'when', ',', '&', 'tm', ',', 'NULL', ')', ';', 'ast_localtime', '(', '&', 'nowtv', ',', '&', 'now', ',', 'NULL', ')', ';', 'daydiff', '=', 'now', '.', 'tm_yday', '-', 'tm', '.', 'tm_yday', ';', 'if', '(', '(', 'daydiff', '<', '0', ')', '||', '(', 'daydiff', '>', '6', ')', ')', '{', 'if', '(', '!res', ')', '{', 'snprintf', '(', 'fn', ',', 'sizeof', '(', 'fn', ')', ',', '""""', ',', 'tm', '.', 'tm_mon', ')', ';', 'res', '=', 'ast_streamfile', '(', 'chan', ',', 'fn', ',', 'lang', ')', ';', 'if', '(', '!res', ')', 'res', '=', 'ast_waitstream', '(', 'chan', ',', 'ints', ')', ';', '}', 'if', '(', '!res', ')', 'res', '=', 'ast_say_number', '(', 'chan', ',', 'tm', '.', 'tm_mday', ',', 'ints', ',', 'lang', ',', '(', 'char', '*', ')', 'NULL', ')', ';', '}', 'else', 'if', '(', 'daydiff', ')', '{', 'if', '(', '!res', ')', '{', 'snprintf', '(', 'fn', ',', 'sizeof', '(', 'fn', ')', ',', '""""', ',', 'tm', '.', 'tm_wday', ')', ';', 'res', '=', 'ast_streamfile', '(', 'chan', ',', 'fn', ',', 'lang', ')', ';', 'if', '(', '!res', ')', 'res', '=', 'ast_waitstream', '(', 'chan', ',', 'ints', ')', ';', '}', 'if', '(', '!res', ')', 'res', '=', 'ast_say_time', '(', 'chan', ',', 't', ',', 'ints', ',', 'lang', ')', ';', 'return', 'res', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1352,"['bsc_skip_to', '(', 'Scorer', '*', 'self', ',', 'int', 'doc_num', ')', '{', 'Scorer', '*', 'cnt_sum_sc', '=', 'BSc', '(', 'self', ')', '->', 'counting_sum_scorer', ';', 'if', '(', '!BSc', '(', 'self', ')', '->', 'counting_sum_scorer', ')', '{', 'cnt_sum_sc', '=', 'bsc_init_counting_sum_scorer', '(', 'BSc', '(', 'self', ')', ')', ';', '}', 'if', '(', 'cnt_sum_sc', '->', 'skip_to', '(', 'cnt_sum_sc', ',', 'doc_num', ')', ')', '{', 'self', '->', 'doc', '=', 'cnt_sum_sc', '->', 'doc', ';', 'return', 'true', ';', '}', 'else', '{', 'return', 'false', ';', '}', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1353,"['table_primary_key', '(', 'DB_DATABASE', '*', 'db', ',', 'char', '*', 'table', ',', 'char', '*', '*', '*', 'primary', ')', '{', '#ifdef', 'fprintf', '(', 'stderr', ',', '""""', ',', '__FILE__', ',', '__LINE__', ')', ';', 'fprintf', '(', 'stderr', ',', '""""', ')', ';', 'fflush', '(', 'stderr', ')', ';', 'SQLHSTMT', 'statHandle', ';', 'SQLRETURN', 'retcode', ';', '/', '/', 'SQLRETURN', 'V_OD_erg', ';', 'SQLRETURN', 'nReturn', '=', '-', '1', ';', 'SQLCHAR', 'szKeyName', '[', '101', ']', '=', '""""', ';', 'SQLCHAR', 'szColumnName', '[', '101', ']', '=', '""""', ';', 'SQLCHAR', 'query', '[', '101', ']', '=', '""""', ';', 'SQLSMALLINT', 'colsNum', ';', 'int', 'i', ';', 'ODBC_CONN', '*', 'han', '=', '(', 'ODBC_CONN', '*', ')', 'db', '->', 'handle', ';', '/', '/', 'CREATE', 'A', 'ODBC_RESULT', '*', 'res', ';', 'strcpy', '(', '(', 'char', '*', ')', '&', 'query', '[', '14', ']', ',', 'table', ')', ';', 'res', '=', 'malloc', '(', 'sizeof', '(', 'ODBC_RESULT', ')', ')', ';', 'retcode', '=', 'SQLAllocHandle', '(', 'SQL_HANDLE_STMT', ',', 'han', '->', 'odbcHandle', ',', '&', 'statHandle', ')', ';', 'if', '(', '(', 'retcode', '!=', 'SQL_SUCCESS', ')', '&&', '(', 'retcode', '!=', 'SQL_SUCCESS_WITH_INFO', ')', ')', '{', 'return', 'retcode', ';', '}', '/', '*', 'if', '(', 'if', '(', '!SQL_SUCCEEDED', '(', 'nReturn', '=', 'SQLPrimaryKeys', '(', 'statHandle', ',', '(', 'SQLCHAR', '*', ')', '""""', ',', '0', ',', '(', 'SQLCHAR', '*', ')', '""""', ',', '0', ',', '(', 'SQLCHAR', '*', ')', 'table', ',', 'SQL_NTS', ')', ')', ')', '{', 'free', '(', 'res', ')', ';', 'fprintf', '(', 'stderr', ',', '""""', ',', 'nReturn', ')', ';', 'GB', '.', 'Error', '(', '""""', ',', 'table', ')', ';', 'return', 'TRUE', ';', '}', '/', '/', 'GET', 'SQLNumResultCols', '(', 'statHandle', ',', '&', 'colsNum', ')', ';', 'GB', '.', 'NewArray', '(', 'primary', ',', 'sizeof', '(', 'char', '*', ')', ',', '0', ')', ';', 'i', '=', '0', ';', 'while', '(', 'SQL_SUCCEEDED', '(', 'SQLFetch', '(', 'statHandle', ')', ')', ')', '{', 'if', '(', '(', '(', 'statHandle', ',', '4', ',', 'SQL_C_CHAR', ',', '&', 'szColumnName', '[', '0', ']', ',', 'sizeof', '(', 'szColumnName', ')', ',', '0', ')', ')', ')', 'strcpy', '(', '(', 'char', '*', ')', 'szColumnName', ',', '""""', ')', ';', 'if', '(', '(', '(', 'statHandle', ',', '6', ',', 'SQL_C_CHAR', ',', '&', 'szKeyName', '[', '0', ']', ',', 'sizeof', '(', 'szKeyName', ')', ',', '0', ')', ')', ')', 'strcpy', '(', '(', 'char', '*', ')', 'szKeyName', ',', '""""', ')', ';', '*', '(', 'char', '*', '*', ')', 'GB', '.', 'Add', '(', 'primary', ')', '=', 'GB', '.', 'NewZeroString', '(', '(', 'char', '*', ')', 'szColumnName', ')', ';', 'i', '++', ';', '}', 'SQLFreeHandle', '(', 'SQL_HANDLE_STMT', ',', 'statHandle', ')', ';', 'free', '(', 'res', ')', ';', 'return', 'FALSE', ';', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1354,"['{', 'int', 'i', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'MEM_PTAB_SIZE', ';', 'i', '++', ')', 'mem', '->', 'ptab', '[', 'i', ']', '=', 'NULL', ';', 'mem', '->', 'page_count', '=', '0', ';', 'mem', '->', 'ptab_misses', '=', '0', ';', 'mem', '->', 'ptab_accesses', '=', '0', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1355,"['parse_byte_size', '(', 'const', 'std', ':', ':', 'string', '&', 'str', ',', 'uint64_t', '&', 'bytes', ',', 'bool', 'extended', ')', '{', '/', '/', 'E', '.', 'g', '.', '""""', 'bytes', 'or', '""""', 'or', '""""', '.', '/', '/', 'French', 'locale', 'inserts', '0xA0', 'as', 'a', 'separator', '(', 'non', '-', 'breaking', 'space', ',', '_not_', 'a', 'valid', 'utf8', 'char', ')', '.', '/', '/', 'Added', ""''"", '-', 'separated', 'too', ',', 'just', 'in', 'case', '.', '/', '/', 'Smartctl', 'uses', 'system', ""locale's"", 'thousands_sep', 'explicitly', '.', '/', '/', 'When', 'launching', 'smartctl', ',', 'we', 'use', 'LANG', '=', 'C', 'for', 'it', ',', 'but', 'it', 'works', 'only', 'on', 'POSIX', '.', '/', '/', 'Also', ',', 'loading', 'smartctl', 'output', 'files', 'from', 'different', 'locales', ""doesn't"", 'really', 'work', '.', '/', '/', '\tdebug_out_dump', '(', '""""', ',', '""""', '<<', 'str', '<<', '""""', ')', ';', 'std', ':', ':', 'vector', '<', 'std', ':', ':', 'string', '>', 'to_replace', ';', 'to_replace', '.', 'push_back', '(', '""""', ')', ';', 'to_replace', '.', 'push_back', '(', '""""', ')', ';', 'to_replace', '.', 'push_back', '(', '""""', ')', ';', 'to_replace', '.', 'push_back', '(', '""""', ')', ';', 'to_replace', '.', 'push_back', '(', 'std', ':', ':', 'string', '(', '1', ',', '0xa0', ')', ')', ';', '#ifdef', '/', '/', 'if', 'current', 'locale', 'is', 'C', ',', 'then', 'probably', 'we', ""didn't"", 'change', 'it', 'at', '/', '/', 'startup', ',', 'so', 'set', 'it', 'now', '(', 'temporarily', ')', '.', 'Otherwise', ',', 'just', 'use', 'the', 'current', '/', '/', 'thousands', 'separator', '.', '{', 'std', ':', ':', 'string', 'old_locale', '=', 'hz', ':', ':', 'locale_c_get', '(', ')', ';', 'hz', ':', ':', 'ScopedCLocale', 'loc', '(', '""""', ',', 'old_locale', '==', '""""', ')', ';', '/', '/', 'set', 'system', 'locale', 'if', 'the', 'current', 'one', 'is', 'struct', 'lconv', '*', 'lc', '=', 'std', ':', ':', 'localeconv', '(', ')', ';', 'if', '(', 'lc', '&&', 'lc', '->', 'thousands_sep', '&&', '*', '(', 'lc', '->', 'thousands_sep', ')', ')', '{', 'to_replace', '.', 'push_back', '(', 'lc', '->', 'thousands_sep', ')', ';', '}', '}', '/', '/', 'the', 'locale', 'is', 'restored', 'to_replace', '.', 'push_back', '(', '""""', ')', ';', 'std', ':', ':', 'string', 's', '=', 'hz', ':', ':', 'string_replace_array_copy', '(', 'hz', ':', ':', 'string_trim_copy', '(', 'str', ')', ',', 'to_replace', ',', '""""', ')', ';', 'uint64_t', 'v', '=', '0', ';', 'if', '(', 'hz', ':', ':', 'string_is_numeric', '(', 's', ',', 'v', ',', 'false', ')', ')', '{', 'bytes', '=', 'v', ';', 'return', 'hz', ':', ':', 'format_size', '(', 'v', ',', 'true', ')', '+', '(', 'extended', '?', '""""', '+', 'hz', ':', ':', 'format_size', '(', 'v', ',', 'false', ')', '+', '""""', '+', 'hz', ':', ':', 'number_to_string', '(', 'v', ')', '+', '""""', ':', '""""', ')', ';', '}', 'return', 'std', ':', ':', 'string', '(', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1356,"['clickdl_load_requirement', '(', 'String', 'name', ',', 'const', 'Vector', '<', 'ArchiveElement', '>', '*', 'archive', ',', 'ErrorHandler', '*', 'errh', ')', '{', 'ClickProvision', '*', 'p', '=', 'find_provision', '(', 'name', ',', '1', ')', ';', 'if', '(', '!p', '||', 'p', '->', 'loaded', ')', 'return', ';', 'ContextErrorHandler', 'cerrh', '(', 'errh', ',', '""""', ',', 'name', '.', 'c_str', '(', ')', ')', ';', 'bool', 'tmpdir_populated', '=', 'false', ';', '#ifdef', 'String', 'suffix', '=', '""""', ',', 'cxx_suffix', '=', '""""', ',', 'target', '=', '""""', ';', 'String', 'suffix', '=', '""""', ',', 'cxx_suffix', '=', '""""', ',', 'target', '=', '""""', ';', 'String', 'package', ';', '/', '/', 'check', 'const', 'ArchiveElement', '*', 'ae', '=', '0', ';', 'if', '(', 'archive', '&&', '(', 'ae', '=', 'ArchiveElement', ':', ':', 'find', '(', '*', 'archive', ',', 'name', '+', 'suffix', ')', ')', ')', '{', 'if', '(', '!check_tmpdir', '(', '*', 'archive', ',', 'false', ',', 'tmpdir_populated', ',', '&', 'cerrh', ')', ')', 'return', ';', 'package', '=', '*', 'tmpdir', '+', '""""', '+', 'name', '+', 'suffix', ';', 'FILE', '*', 'f', '=', 'fopen', '(', 'package', '.', 'c_str', '(', ')', ',', '""""', ')', ';', 'if', '(', '!f', ')', '{', 'cerrh', '.', 'error', '(', '""""', ',', 'package', '.', 'c_str', '(', ')', ',', 'strerror', '(', 'errno', ')', ')', ';', 'package', '=', 'String', '(', ')', ';', '}', 'else', '{', 'ignore_result', '(', 'fwrite', '(', 'ae', '->', 'data', '.', 'data', '(', ')', ',', '1', ',', 'ae', '->', 'data', '.', 'length', '(', ')', ',', 'f', ')', ')', ';', 'fclose', '(', 'f', ')', ';', '}', '}', 'else', 'if', '(', 'archive', '&&', '(', 'ae', '=', 'ArchiveElement', ':', ':', 'find', '(', '*', 'archive', ',', 'name', '+', 'cxx_suffix', ')', ')', ')', 'package', '=', 'click_compile_archive_file', '(', '*', 'archive', ',', 'ae', ',', 'name', ',', 'target', ',', 'true', ',', 'tmpdir_populated', ',', '&', 'cerrh', ')', ';', 'else', 'if', '(', 'archive', '&&', '(', 'ae', '=', 'ArchiveElement', ':', ':', 'find', '(', '*', 'archive', ',', 'name', '+', '""""', ')', ')', ')', 'package', '=', 'click_compile_archive_file', '(', '*', 'archive', ',', 'ae', ',', 'name', ',', 'target', ',', 'true', ',', 'tmpdir_populated', ',', '&', 'cerrh', ')', ';', 'else', '{', '/', '/', 'search', 'package', '=', 'clickpath_find_file', '(', 'name', '+', 'suffix', ',', '""""', ',', 'CLICK_LIBDIR', ')', ';', 'if', '(', '!package', ')', 'package', '=', 'clickpath_find_file', '(', 'name', '+', '""""', ',', '""""', ',', 'CLICK_LIBDIR', ')', ';', 'if', '(', '!package', ')', 'cerrh', '.', 'error', '(', '""""', ',', 'name', '.', 'c_str', '(', ')', ',', 'suffix', '.', 'c_str', '(', ')', ',', 'CLICK_LIBDIR', ')', ';', '}', 'p', '->', 'loaded', '=', 'true', ';', 'if', '(', 'package', ')', 'clickdl_load_package', '(', 'package', ',', '&', 'cerrh', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1357,"['opclass_is_btree', '(', 'Oid', 'opclass', ')', '{', 'HeapTuple\ttp', ';', 'Form_pg_opclass', 'cla_tup', ';', 'bool\t\tresult', ';', 'tp', '=', 'SearchSysCache', '(', 'CLAOID', ',', 'ObjectIdGetDatum', '(', 'opclass', ')', ',', '0', ',', '0', ',', '0', ')', ';', 'if', '(', '!HeapTupleIsValid', '(', 'tp', ')', ')', 'elog', '(', 'ERROR', ',', '""""', ',', 'opclass', ')', ';', 'cla_tup', '=', '(', 'Form_pg_opclass', ')', 'GETSTRUCT', '(', 'tp', ')', ';', 'result', '=', '(', 'cla_tup', '->', 'opcamid', '==', 'BTREE_AM_OID', ')', ';', 'ReleaseSysCache', '(', 'tp', ')', ';', 'return', 'result', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  True,CWE-other  True
