1	static void badSink ( char * data ) { { char dest [ 50 ] = "" ; memcpy ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 
3498	typedef long unsigned int size_t; void FUN ( ) { char * data ; char dataBuffer [ 100 ] ; data = dataBuffer ; switch ( 6 ) { case 6 : memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; break ; default : printLine ( STR ) ; break ; } { char dest [ 50 ] = "" ; size_t i , dataLen ; dataLen = strlen ( data ) ; for ( i = 0 ; i < dataLen ; i ++ ) { dest [ i ] = data [ i ] ; } dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
3499	void FUN ( char * dataArray [ ] ) { char * data = dataArray [ 2 ] ; { char dest [ 50 ] = "" ; strcpy ( dest , data ) ; printLine ( data ) ; } } 	1
3500	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; switch ( 6 ) { case 6 : data = dataGoodBuffer ; data [ 0 ] = '\0' ; break ; default : printLine ( STR ) ; break ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; snprintf ( data , 100 , "%s" , source ) ; printLine ( data ) ; } } 	0
3501	typedef unsigned short  WORD;typedef struct WSAData {  WORD           wVersion;  WORD           wHighVersion;  unsigned short iMaxSockets;  unsigned short iMaxUdpDg;  char           lpVendorInfo;  char           szDescription[WSADESCRIPTION_LEN + 1];  char           szSystemStatus[WSASYS_STATUS_LEN + 1];  char           szDescription[WSADESCRIPTION_LEN + 1];  char           szSystemStatus[WSASYS_STATUS_LEN + 1];  unsigned short iMaxSockets;  unsigned short iMaxUdpDg;  char           lpVendorInfo;} WSADATA, LPWSADATA;static void FUN ( ) { int data ; data = - 1 ; { WSADATA wsaData ; int wsaDataInit = 0 ; int recvResult ; struct sockaddr_in service ; int connectSocket = INVALID_int ; char inputBuffer [ (3 * sizeof(data) + 2) ] ; do { if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR ) { break ; } wsaDataInit = 1 ; connectSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ) ; if ( connectSocket == INVALID_int ) { break ; } memset ( & service , 0 , sizeof ( service ) ) ; service . sin_family = AF_INET ; service . sin_addr . s_addr = inet_addr ( "127.0.0.1" ) ; service . sin_port = htons ( 27015 ) ; if ( connect ( connectSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == int_ERROR ) { break ; } recvResult = recv ( connectSocket , inputBuffer , (3 * sizeof(data) + 2) - 1 , 0 ) ; if ( recvResult == int_ERROR || recvResult == 0 ) { break ; } inputBuffer [ recvResult ] = '\0' ; data = atoi ( inputBuffer ) ; } while ( 0 ) ; if ( connectSocket != INVALID_int ) { CLOSE_int ( connectSocket ) ; } if ( wsaDataInit ) { WSACleanup ( ) ; } } goodB2G2Static = 1 ; goodB2G2Sink ( data ) ; } 	0
3502	static void FUN ( ) { int data ; data = - 1 ; if ( true ) { data = 10 ; } if ( true ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 && data < ( 10 ) ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
3503	typedef unsigned short wchar_t; typedef long unsigned int size_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; switch ( 6 ) { case 6 : data = dataGoodBuffer ; data [ 0 ] = L'\0' ; break ; default : printLine ( STR ) ; break ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; size_t i , sourceLen ; sourceLen = wcslen ( source ) ; for ( i = 0 ; i < sourceLen + 1 ; i ++ ) { data [ i ] = source [ i ] ; } printWLine ( data ) ; } } 	0
3504	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; if ( 5 != 5 ) { printLine ( STR ) ; } else { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcscat ( dest , data ) ; printWLine ( data ) ; } } 	0
3505	typedef unsigned short wchar_t; static void FUN ( ) { int h ; wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( 50 * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; for ( h = 0 ; h < 1 ; h ++ ) { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; memcpy ( data , source , 100 * sizeof ( wchar_t ) ) ; data [ 100 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
3506	static char * badSource ( char * data ) { if ( badStatic ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; } return data ; } 
3507	typedef long unsigned int size_t; static void FUN ( ) { int * data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; if ( false ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; } { int source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printIntLine ( data [ 0 ] ) ; } } } 	0
3508	static void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( 5 == 5 ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strncpy ( data , source , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
3509	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;typedef long unsigned int size_t; static void FUN ( ) { twoIntsStruct * data ; twoIntsStruct dataBadBuffer [ 50 ] ; twoIntsStruct dataGoodBuffer [ 100 ] ; if ( false ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; } { twoIntsStruct source [ 100 ] ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { source [ i ] . intOne = 0 ; source [ i ] . intTwo = 0 ; } } memcpy ( data , source , 100 * sizeof ( twoIntsStruct ) ) ; printStructLine ( & data [ 0 ] ) ; } } 	0
3510	static void FUN ( ) { int data ; data = - 1 ; data = 7 ; { int dataCopy = data ; int data = dataCopy ; { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
3511	static void FUN ( ) { int data ; data = - 1 ; if ( true ) { data = 7 ; } if ( true ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
3512	typedef long unsigned int size_t; void FUN ( char * data ) { { char source [ 10 + 1 ] = "AAAAAAAAAA" ; size_t i , sourceLen ; sourceLen = strlen ( source ) ; for ( i = 0 ; i < sourceLen + 1 ; i ++ ) { data [ i ] = source [ i ] ; } printLine ( data ) ; } } 	1
3513	static char * FUN ( char * data ) { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; return data ; } 	0
3514	void FUN ( ) { char * data ; char dataBuffer [ 100 ] ; data = dataBuffer ; if ( 5 == 5 ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; memmove ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
3515	typedef long unsigned int size_t; static void FUN ( ) { int * data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; if ( 0 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; } { int source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printIntLine ( data [ 0 ] ) ; } } } 	0
3516	void FUN ( ) { int * data ; int * * dataPtr1 = & data ; int * * dataPtr2 = & data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; { int * data = * dataPtr1 ; data = dataBadBuffer ; * dataPtr1 = data ; } { int * data = * dataPtr2 ; { int source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } } 	1
3517	static void FUN ( ) { int data ; data = - 1 ; if ( 1 ) { data = RAND32 ( ) ; } if ( 1 ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 && data < ( 10 ) ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
3518	static void FUN ( ) { char * data ; char dataBuffer [ 100 ] ; data = dataBuffer ; if ( 5 == 5 ) { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strncpy ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
3519	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; void ( * funcPtr ) ( wchar_t * ) = badSink ; wchar_t * dataBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; data = dataBuffer ; wmemset ( data , L'A' , 100 - 1 ) ; data [ 100 - 1 ] = L'\0' ; funcPtr ( data ) ; } 	1
3520	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; switch ( 6 ) { case 6 : data = dataGoodBuffer ; data [ 0 ] = '\0' ; break ; default : printLine ( STR ) ; break ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strcpy ( data , source ) ; printLine ( data ) ; } } 	0
3521	void FUN ( ) { int i ; char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; for ( i = 0 ; i < 1 ; i ++ ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strncpy ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
3522	typedef long unsigned int size_t; static void FUN ( void * data ) { { size_t dataLen = strlen ( ( char * ) data ) ; void * dest = ( void * ) ALLOCA ( ( dataLen + 1 ) * 1 ) ; ( void ) strcpy ( dest , data ) ; printLine ( ( char * ) dest ) ; } } 	0
3523	typedef struct _charVoid { char charFirst[16]; void * voidSecond; void * voidThird;} charVoid; static void FUN ( ) { if ( false ) { printLine ( STR ) ; } else { { charVoid structCharVoid ; structCharVoid . voidSecond = ( void * ) "0123456789abcdef0123456789abcde" ; printLine ( ( char * ) structCharVoid . voidSecond ) ; memmove ( structCharVoid . charFirst , "0123456789abcdef0123456789abcde" , sizeof ( structCharVoid . charFirst ) ) ; structCharVoid . charFirst [ ( sizeof ( structCharVoid . charFirst ) / sizeof ( char ) ) - 1 ] = '\0' ; printLine ( ( char * ) structCharVoid . charFirst ) ; printLine ( ( char * ) structCharVoid . voidSecond ) ; } } } 	0
3524	typedef long unsigned int size_t; static void FUN ( ) { void * data ; data = NULL ; if ( 5 != 5 ) { printLine ( STR ) ; } else { data = ( void * ) "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA" ; } if ( 5 == 5 ) { { size_t dataLen = strlen ( ( char * ) data ) ; void * dest = ( void * ) ALLOCA ( ( dataLen + 1 ) * 1 ) ; ( void ) strcpy ( dest , data ) ; printLine ( ( char * ) dest ) ; } } } 	0
3525	typedef unsigned short wchar_t; static wchar_t * FUN ( wchar_t * data ) { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; return data ; } 	0
3526	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;typedef long unsigned int size_t; static void FUN ( ) { twoIntsStruct * data ; twoIntsStruct dataBadBuffer [ 50 ] ; twoIntsStruct dataGoodBuffer [ 100 ] ; switch ( 5 ) { case 6 : printLine ( STR ) ; break ; default : data = dataGoodBuffer ; break ; } { twoIntsStruct source [ 100 ] ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { source [ i ] . intOne = 0 ; source [ i ] . intTwo = 0 ; } } memcpy ( data , source , 100 * sizeof ( twoIntsStruct ) ) ; printStructLine ( & data [ 0 ] ) ; } } 	0
3527	typedef long unsigned int size_t; static void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; if ( 5 == 5 ) { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; size_t i , dataLen ; dataLen = strlen ( data ) ; for ( i = 0 ; i < dataLen ; i ++ ) { dest [ i ] = data [ i ] ; } dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
3528	typedef signed long long int64_t ; static void FUN ( ) { int64_t * data ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; if ( 1 ) { data = dataGoodBuffer ; } { int64_t source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int64_t ) ) ; printLongLongLine ( data [ 0 ] ) ; } } 	0
3529	typedef unsigned short wchar_t; void FUN ( wchar_t * data ) { { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; wcsncpy ( data , source , wcslen ( source ) + 1 ) ; printWLine ( data ) ; } } 	1
3530	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( false ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strncpy ( data , source , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
3531	void FUN ( ) { int data ; data = - 1 ; data = RAND32 ( ) ; { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } 	1
3532	typedef long unsigned int size_t; void FUN ( ) { char * data ; char * * dataPtr1 = & data ; char * * dataPtr2 = & data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; { char * data = * dataPtr1 ; data = dataBadBuffer ; data [ 0 ] = '\0' ; * dataPtr1 = data ; } { char * data = * dataPtr2 ; { size_t i ; char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } } 	1
3533	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t * dataBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; data = dataBuffer ; badStatic = 1 ; data = badSource ( data ) ; { wchar_t dest [ 50 ] = L"" ; memmove ( dest , data , wcslen ( data ) * sizeof ( wchar_t ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
3534	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t * * dataPtr1 = & data ; wchar_t * * dataPtr2 = & data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; { wchar_t * data = * dataPtr1 ; wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; * dataPtr1 = data ; } { wchar_t * data = * dataPtr2 ; { wchar_t dest [ 50 ] = L"" ; memmove ( dest , data , wcslen ( data ) * sizeof ( wchar_t ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } } 	0
3535	static void FUN ( ) { void * data ; data = NULL ; data = ( void * ) L"AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA" ; goodB2GSink ( data ) ; } 	0
3536	void FUN ( void * dataVoidPtr ) { char * * dataPtr = ( char * * ) dataVoidPtr ; char * data = ( * dataPtr ) ; { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; snprintf ( data , 100 , "%s" , source ) ; printLine ( data ) ; } } 	1
3537	void FUN ( char * * dataPtr ) { char * data = * dataPtr ; { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strncat ( data , source , 100 ) ; printLine ( data ) ; } } 	1
3538	typedef unsigned short wchar_t; typedef long unsigned int size_t; void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; if ( true ) { data = dataBadBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; size_t i , sourceLen ; sourceLen = wcslen ( source ) ; for ( i = 0 ; i < sourceLen + 1 ; i ++ ) { data [ i ] = source [ i ] ; } printWLine ( data ) ; } } 	1
3539	typedef long unsigned int size_t; static void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; { char * dataCopy = data ; char * data = dataCopy ; { char dest [ 50 ] = "" ; size_t i , dataLen ; dataLen = strlen ( data ) ; for ( i = 0 ; i < dataLen ; i ++ ) { dest [ i ] = data [ i ] ; } dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } } 	0
3540	void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strcat ( data , source ) ; printLine ( data ) ; } } 	1
3541	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( 5 == 5 ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; memcpy ( data , source , 100 * sizeof ( char ) ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
3542	void FUN ( int * data ) { { int source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	1
3543	void FUN ( ) { int i ; char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( ( 10 ) * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( ( 10 + 1 ) * sizeof ( char ) ) ; for ( i = 0 ; i < 1 ; i ++ ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; strncpy ( data , source , strlen ( source ) + 1 ) ; printLine ( data ) ; } } 	1
3544	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; if ( 5 != 5 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; memmove ( data , source , ( wcslen ( source ) + 1 ) * sizeof ( wchar_t ) ) ; printWLine ( data ) ; } } 	0
3545	static void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; if ( 0 ) { printLine ( STR ) ; } else { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strncat ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
3546	static void FUN ( ) { int h ; char * data ; char dataBadBuffer [ 10 ] ; char dataGoodBuffer [ 10 + 1 ] ; for ( h = 0 ; h < 1 ; h ++ ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; strcpy ( data , source ) ; printLine ( data ) ; } } 	0
3547	static void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( ( 10 ) * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( ( 10 + 1 ) * sizeof ( char ) ) ; if ( (rand() % 2) ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; strcpy ( data , source ) ; printLine ( data ) ; } } 	0
3548	void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( ( 10 ) * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( ( 10 + 1 ) * sizeof ( char ) ) ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; strncpy ( data , source , strlen ( source ) + 1 ) ; printLine ( data ) ; } } 	1
3549	typedef signed long long int64_t ; typedef long unsigned int size_t; static void FUN ( ) { int64_t * data ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; if ( true ) { data = dataGoodBuffer ; } { int64_t source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printLongLongLine ( data [ 0 ] ) ; } } } 	0
3550	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; data = dataBuffer ; if ( 5 == 5 ) { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcscat ( dest , data ) ; printWLine ( data ) ; } } 	0
3551	void FUN ( ) { int data ; data = - 1 ; data = badSource ( data ) ; { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } 	1
3552	typedef signed long long int64_t ; typedef long unsigned int size_t; static void FUN ( ) { int64_t * data ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; switch ( 5 ) { case 6 : printLine ( STR ) ; break ; default : data = dataGoodBuffer ; break ; } { int64_t source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printLongLongLine ( data [ 0 ] ) ; } } } 	0
3553	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 50 ] ; wchar_t dataGoodBuffer [ 100 ] ; if ( 5 != 5 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; wcscat ( data , source ) ; printWLine ( data ) ; } } 	0
3554	void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strncpy ( data , source , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
3555	typedef unsigned short wchar_t; void FUN ( wchar_t * data ) { { wchar_t dest [ 50 ] = L"" ; wcsncat ( dest , data , wcslen ( data ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
3556	typedef long unsigned int size_t; static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( 5 == 5 ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { size_t i ; char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
